response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.4208,0.0005,0.0001,0.0001,2.4200,0.0002,200,91.4215
2.5818,0.0005,0.0001,0.0001,2.5810,0.0001,200,91.2618
2.5620,0.0005,0.0001,0.0001,2.5612,0.0001,200,91.2819
2.5492,0.0005,0.0001,0.0001,2.5484,0.0002,200,91.2979
2.5853,0.0005,0.0001,0.0001,2.5846,0.0002,200,91.2667
2.5834,0.0005,0.0001,0.0001,2.5826,0.0001,200,91.2737
2.5324,0.0005,0.0001,0.0001,2.5316,0.0002,200,91.4574
2.6083,0.0006,0.0001,0.0001,2.6075,0.0001,200,91.3820
2.5844,0.0006,0.0001,0.0001,2.5835,0.0001,200,91.4362
2.5744,0.0005,0.0001,0.0001,2.5736,0.0001,200,91.4687
0.0684,0.0005,0.0001,0.0001,0.0676,0.0001,429,93.9898
2.5538,0.0005,0.0001,0.0001,2.5530,0.0001,200,91.5480
2.5857,0.0005,0.0001,0.0001,2.5850,0.0001,200,91.5211
2.5694,0.0005,0.0001,0.0001,2.5686,0.0001,200,91.5458
2.5951,0.0004,0.0001,0.0001,2.5944,0.0002,200,91.5215
2.5749,0.0006,0.0002,0.0001,2.5741,0.0001,200,91.5423
2.5720,0.0005,0.0001,0.0001,2.5713,0.0001,200,91.5504
0.0879,0.0004,0.0001,0.0001,0.0872,0.0001,429,94.1166
2.5180,0.0005,0.0001,0.0001,2.5172,0.0002,200,91.7252
2.5531,0.0005,0.0001,0.0001,2.5524,0.0001,200,91.6902
2.3891,0.0005,0.0001,0.0001,2.3883,0.0001,200,91.8859
2.5929,0.0005,0.0001,0.0001,2.5921,0.0002,200,91.7108
2.5865,0.0005,0.0001,0.0001,2.5857,0.0001,200,91.7731
2.5658,0.0005,0.0001,0.0001,2.5650,0.0002,200,91.7978
2.5814,0.0005,0.0001,0.0001,2.5807,0.0001,200,91.7841
2.3317,0.0005,0.0001,0.0001,2.3309,0.0001,200,92.0549
2.5798,0.0005,0.0001,0.0001,2.5790,0.0001,200,91.8085
2.5815,0.0005,0.0001,0.0001,2.5807,0.0001,200,91.8071
0.0825,0.0005,0.0001,0.0001,0.0818,0.0002,429,94.3882
2.5171,0.0005,0.0001,0.0001,2.5163,0.0002,200,91.9820
2.5692,0.0005,0.0001,0.0001,2.5684,0.0001,200,91.9317
2.5656,0.0005,0.0001,0.0001,2.5648,0.0002,200,91.9670
2.6160,0.0005,0.0001,0.0001,2.6153,0.0001,200,91.9448
2.5890,0.0005,0.0001,0.0001,2.5883,0.0002,200,92.0297
2.4288,0.0006,0.0001,0.0001,2.4279,0.0001,200,92.1906
2.5791,0.0006,0.0001,0.0001,2.5783,0.0001,200,92.0414
2.5666,0.0005,0.0001,0.0001,2.5658,0.0001,200,92.0564
2.5804,0.0006,0.0001,0.0001,2.5796,0.0001,200,92.0455
2.5791,0.0005,0.0001,0.0001,2.5784,0.0001,200,92.0548
2.5160,0.0005,0.0001,0.0001,2.5152,0.0002,200,92.2407
2.5377,0.0005,0.0001,0.0001,2.5369,0.0001,200,92.2205
2.5835,0.0006,0.0001,0.0001,2.5827,0.0001,200,92.2045
2.4914,0.0005,0.0001,0.0001,2.4907,0.0002,200,92.3267
2.5537,0.0006,0.0001,0.0001,2.5528,0.0002,200,92.3175
2.5809,0.0005,0.0001,0.0001,2.5801,0.0001,200,92.2921
2.5772,0.0006,0.0001,0.0001,2.5763,0.0002,200,92.3019
2.5601,0.0004,0.0001,0.0001,2.5594,0.0001,200,92.3191
2.5844,0.0005,0.0001,0.0001,2.5836,0.0001,200,92.3135
3.2302,0.0006,0.0001,0.0001,3.2293,0.0001,200,91.6765
2.3053,0.0005,0.0001,0.0001,2.3045,0.0002,200,92.7067
2.5711,0.0005,0.0001,0.0001,2.5703,0.0001,200,92.4505
2.5652,0.0005,0.0001,0.0001,2.5644,0.0002,200,92.4797
2.6211,0.0006,0.0001,0.0001,2.6203,0.0001,200,92.4526
2.6302,0.0005,0.0001,0.0001,2.6295,0.0001,200,92.4968
2.5447,0.0005,0.0001,0.0001,2.5440,0.0001,200,92.5847
2.5514,0.0005,0.0001,0.0001,2.5507,0.0001,200,92.5786
2.5951,0.0006,0.0001,0.0001,2.5943,0.0001,200,92.5509
2.5973,0.0005,0.0001,0.0001,2.5966,0.0001,200,92.5537
2.5879,0.0005,0.0001,0.0001,2.5872,0.0001,200,92.5683
2.6127,0.0006,0.0001,0.0001,2.6118,0.0001,200,92.6590
2.5187,0.0005,0.0001,0.0001,2.5180,0.0001,200,92.7541
2.5690,0.0005,0.0001,0.0001,2.5682,0.0001,200,92.7376
2.6264,0.0005,0.0001,0.0001,2.6256,0.0001,200,92.7052
2.5579,0.0006,0.0001,0.0001,2.5570,0.0002,200,92.8247
2.4553,0.0005,0.0001,0.0001,2.4544,0.0002,200,92.9309
2.5722,0.0005,0.0001,0.0001,2.5715,0.0001,200,92.8150
2.5908,0.0006,0.0001,0.0001,2.5900,0.0001,200,92.8108
2.5961,0.0005,0.0001,0.0001,2.5953,0.0001,200,92.8135
2.5971,0.0005,0.0001,0.0001,2.5963,0.0002,200,92.8219
2.5642,0.0005,0.0001,0.0001,2.5634,0.0002,200,92.9620
2.5128,0.0005,0.0001,0.0001,2.5120,0.0001,200,93.0193
2.5951,0.0006,0.0001,0.0001,2.5943,0.0002,200,92.9617
2.6026,0.0005,0.0001,0.0001,2.6018,0.0001,200,92.9924
2.5538,0.0005,0.0001,0.0001,2.5531,0.0001,200,93.0860
2.5383,0.0004,0.0000,0.0001,2.5376,0.0002,200,93.1051
2.5509,0.0006,0.0001,0.0001,2.5501,0.0001,200,93.0927
2.5959,0.0005,0.0001,0.0001,2.5951,0.0002,200,93.0757
2.5812,0.0005,0.0001,0.0001,2.5805,0.0001,200,93.0914
2.5849,0.0005,0.0001,0.0001,2.5842,0.0002,200,93.0937
0.1027,0.0005,0.0001,0.0000,0.1020,0.0001,429,95.6725
2.5716,0.0006,0.0001,0.0001,2.5708,0.0002,200,93.2198
2.4668,0.0005,0.0001,0.0001,2.4660,0.0002,200,93.3268
2.5479,0.0006,0.0001,0.0001,2.5470,0.0002,200,93.2718
2.5990,0.0005,0.0001,0.0001,2.5982,0.0002,200,93.2543
2.4542,0.0005,0.0001,0.0001,2.4534,0.0001,200,93.4423
2.5469,0.0006,0.0001,0.0001,2.5460,0.0001,200,93.3523
2.5772,0.0005,0.0001,0.0001,2.5764,0.0001,200,93.3236
2.6192,0.0006,0.0001,0.0001,2.6183,0.0001,200,93.2954
2.5715,0.0005,0.0001,0.0001,2.5708,0.0002,200,93.3540
2.5708,0.0006,0.0001,0.0001,2.5700,0.0001,200,93.3580
0.0900,0.0005,0.0001,0.0001,0.0892,0.0001,429,95.9146
0.1098,0.0005,0.0001,0.0001,0.1090,0.0002,429,95.9008
2.5611,0.0005,0.0001,0.0001,2.5604,0.0001,200,93.4751
2.5760,0.0005,0.0001,0.0001,2.5752,0.0002,200,93.4753
2.5431,0.0005,0.0001,0.0001,2.5423,0.0002,200,93.5281
2.4956,0.0005,0.0001,0.0001,2.4948,0.0002,200,93.6159
2.5675,0.0005,0.0001,0.0001,2.5668,0.0002,200,93.5889
2.5850,0.0006,0.0001,0.0001,2.5841,0.0002,200,93.5728
2.5622,0.0005,0.0001,0.0001,2.5614,0.0002,200,93.5959
2.5417,0.0004,0.0001,0.0001,2.5410,0.0001,200,93.6198
2.5501,0.0005,0.0001,0.0001,2.5494,0.0001,200,93.6127
2.5609,0.0005,0.0001,0.0001,2.5602,0.0001,200,93.6175
2.5620,0.0004,0.0001,0.0001,2.5614,0.0001,200,93.7323
2.5792,0.0004,0.0001,0.0001,2.5785,0.0002,200,93.7321
2.5392,0.0005,0.0001,0.0001,2.5385,0.0002,200,93.7906
2.5938,0.0005,0.0001,0.0001,2.5930,0.0002,200,93.7763
2.5606,0.0005,0.0001,0.0001,2.5598,0.0002,200,93.8571
2.5773,0.0005,0.0001,0.0001,2.5766,0.0001,200,93.8422
2.5768,0.0005,0.0001,0.0001,2.5760,0.0002,200,93.8471
2.5899,0.0004,0.0001,0.0001,2.5892,0.0001,200,93.8436
2.5964,0.0005,0.0001,0.0001,2.5957,0.0002,200,93.8439
2.5893,0.0004,0.0001,0.0001,2.5886,0.0001,200,93.8520
2.4309,0.0006,0.0001,0.0001,2.4301,0.0002,200,94.1172
2.5738,0.0004,0.0000,0.0001,2.5732,0.0001,200,93.9903
2.5662,0.0005,0.0001,0.0001,2.5655,0.0001,200,94.0206
2.5847,0.0005,0.0001,0.0001,2.5839,0.0002,200,94.0431
2.5564,0.0005,0.0001,0.0001,2.5557,0.0001,200,94.1152
2.6184,0.0005,0.0001,0.0001,2.6176,0.0002,200,94.0582
2.5728,0.0005,0.0001,0.0001,2.5721,0.0001,200,94.1224
2.4989,0.0005,0.0001,0.0001,2.4982,0.0002,200,94.2045
2.6036,0.0006,0.0001,0.0001,2.6028,0.0001,200,94.1018
2.6011,0.0005,0.0001,0.0001,2.6004,0.0001,200,94.1068
0.0895,0.0005,0.0001,0.0001,0.0888,0.0002,429,96.7055
2.5651,0.0004,0.0001,0.0001,2.5645,0.0001,200,94.2432
2.5807,0.0005,0.0001,0.0001,2.5800,0.0001,200,94.2433
2.5392,0.0005,0.0001,0.0001,2.5385,0.0001,200,94.3037
2.6097,0.0005,0.0001,0.0001,2.6089,0.0001,200,94.2750
2.5648,0.0006,0.0001,0.0001,2.5640,0.0002,200,94.3596
2.5683,0.0006,0.0001,0.0001,2.5675,0.0001,200,94.3637
2.5531,0.0005,0.0001,0.0001,2.5524,0.0001,200,94.3886
2.4468,0.0006,0.0001,0.0001,2.4460,0.0002,200,94.4991
2.5621,0.0005,0.0001,0.0001,2.5614,0.0001,200,94.3866
2.5872,0.0006,0.0001,0.0001,2.5864,0.0001,200,94.3656
0.0915,0.0005,0.0001,0.0001,0.0907,0.0001,429,96.9417
0.0887,0.0005,0.0001,0.0001,0.0879,0.0002,429,96.9527
2.5604,0.0005,0.0001,0.0001,2.5597,0.0001,200,94.5010
2.6038,0.0006,0.0001,0.0001,2.6029,0.0001,200,94.4708
2.5451,0.0005,0.0001,0.0001,2.5443,0.0001,200,94.5608
2.6106,0.0006,0.0001,0.0001,2.6098,0.0002,200,94.5326
0.0641,0.0006,0.0001,0.0001,0.0633,0.0001,429,97.1059
2.5576,0.0006,0.0001,0.0001,2.5567,0.0001,200,94.6340
2.5810,0.0005,0.0001,0.0001,2.5803,0.0001,200,94.6187
2.5804,0.0005,0.0001,0.0001,2.5797,0.0001,200,94.6260
2.5858,0.0005,0.0001,0.0001,2.5851,0.0001,200,94.6229
2.5989,0.0005,0.0001,0.0001,2.5982,0.0001,200,94.6194
2.5985,0.0004,0.0000,0.0001,2.5980,0.0001,200,94.6206
2.4148,0.0005,0.0001,0.0001,2.4140,0.0002,200,94.9067
2.5700,0.0005,0.0001,0.0001,2.5692,0.0001,200,94.7583
2.6090,0.0005,0.0001,0.0001,2.6082,0.0002,200,94.7568
2.6149,0.0005,0.0001,0.0001,2.6140,0.0002,200,94.7881
2.6415,0.0005,0.0001,0.0001,2.6408,0.0002,200,94.8181
2.5859,0.0005,0.0001,0.0001,2.5852,0.0002,200,94.8792
2.5942,0.0006,0.0001,0.0001,2.5934,0.0001,200,94.8711
2.5920,0.0005,0.0001,0.0001,2.5913,0.0001,200,94.8791
2.5984,0.0005,0.0001,0.0001,2.5977,0.0001,200,94.8730
2.5754,0.0005,0.0001,0.0001,2.5746,0.0002,200,94.8979
2.5334,0.0005,0.0001,0.0001,2.5326,0.0002,200,95.0449
2.5847,0.0005,0.0001,0.0001,2.5839,0.0001,200,95.0119
2.5458,0.0005,0.0001,0.0001,2.5450,0.0002,200,95.0738
2.6385,0.0006,0.0001,0.0001,2.6377,0.0001,200,95.0216
2.5512,0.0005,0.0001,0.0001,2.5505,0.0002,200,95.1562
2.5714,0.0005,0.0001,0.0001,2.5706,0.0001,200,95.1510
2.6063,0.0005,0.0001,0.0001,2.6055,0.0001,200,95.1295
2.5900,0.0005,0.0001,0.0001,2.5893,0.0001,200,95.1460
2.6098,0.0005,0.0001,0.0001,2.6090,0.0002,200,95.1270
2.6077,0.0004,0.0001,0.0001,2.6071,0.0001,200,95.1300
0.0886,0.0004,0.0000,0.0001,0.0880,0.0001,429,97.7377
0.1042,0.0005,0.0001,0.0001,0.1035,0.0002,429,97.7368
2.5713,0.0005,0.0001,0.0001,2.5705,0.0002,200,95.2717
2.5704,0.0004,0.0001,0.0001,2.5696,0.0002,200,95.2728
2.5700,0.0005,0.0001,0.0001,2.5692,0.0001,200,95.3066
2.5842,0.0005,0.0001,0.0001,2.5834,0.0002,200,95.3316
2.5863,0.0005,0.0001,0.0001,2.5855,0.0002,200,95.3827
2.5621,0.0006,0.0001,0.0001,2.5613,0.0001,200,95.4096
2.5990,0.0004,0.0001,0.0001,2.5983,0.0002,200,95.3872
2.6041,0.0006,0.0001,0.0001,2.6033,0.0001,200,95.3862
2.5907,0.0006,0.0001,0.0001,2.5899,0.0002,200,95.4016
2.5773,0.0006,0.0001,0.0001,2.5765,0.0001,200,95.4190
2.5671,0.0006,0.0001,0.0001,2.5662,0.0002,200,95.5262
2.4550,0.0005,0.0001,0.0001,2.4543,0.0001,200,95.6436
0.1086,0.0006,0.0001,0.0001,0.1078,0.0001,429,97.9923
2.5826,0.0006,0.0001,0.0001,2.5817,0.0001,200,95.5568
2.6437,0.0005,0.0001,0.0001,2.6430,0.0001,200,95.5320
2.5789,0.0004,0.0001,0.0001,2.5782,0.0002,200,95.6435
2.4381,0.0005,0.0001,0.0001,2.4373,0.0001,200,95.7915
2.6467,0.0006,0.0001,0.0001,2.6459,0.0001,200,95.5950
2.6149,0.0006,0.0001,0.0001,2.6141,0.0001,200,95.6398
2.5835,0.0005,0.0001,0.0001,2.5828,0.0001,200,95.6716
2.5774,0.0005,0.0001,0.0001,2.5767,0.0001,200,95.6787
2.5541,0.0005,0.0001,0.0001,2.5533,0.0002,200,95.7936
2.5781,0.0006,0.0001,0.0001,2.5773,0.0001,200,95.7752
2.5420,0.0006,0.0001,0.0001,2.5412,0.0001,200,95.8533
2.6142,0.0006,0.0001,0.0001,2.6134,0.0002,200,95.8197
0.0644,0.0005,0.0001,0.0001,0.0636,0.0002,429,98.3953
2.4707,0.0005,0.0001,0.0001,2.4700,0.0001,200,96.0106
2.5864,0.0005,0.0001,0.0001,2.5856,0.0001,200,95.8966
2.5788,0.0006,0.0001,0.0001,2.5779,0.0002,200,95.9256
2.5804,0.0006,0.0001,0.0001,2.5796,0.0001,200,95.9288
2.5057,0.0005,0.0001,0.0001,2.5050,0.0001,200,96.0046
2.6113,0.0005,0.0001,0.0001,2.6106,0.0001,200,95.8991
0.0871,0.0004,0.0001,0.0001,0.0864,0.0002,429,98.5105
2.5655,0.0006,0.0001,0.0001,2.5646,0.0001,200,96.0512
2.5811,0.0005,0.0001,0.0001,2.5803,0.0001,200,96.0361
2.5824,0.0006,0.0001,0.0001,2.5816,0.0001,200,96.0712
2.5141,0.0005,0.0001,0.0001,2.5134,0.0001,200,96.1785
2.5842,0.0005,0.0001,0.0001,2.5834,0.0001,200,96.1564
2.6293,0.0005,0.0001,0.0001,2.6285,0.0001,200,96.1114
2.5885,0.0004,0.0001,0.0001,2.5878,0.0001,200,96.1581
2.6149,0.0004,0.0000,0.0001,2.6142,0.0001,200,96.1614
2.6195,0.0005,0.0001,0.0001,2.6188,0.0001,200,96.1578
2.6149,0.0005,0.0001,0.0001,2.6142,0.0001,200,96.1628
0.0755,0.0005,0.0001,0.0001,0.0747,0.0002,429,98.7773
2.5728,0.0005,0.0001,0.0001,2.5720,0.0001,200,96.2944
2.5586,0.0006,0.0001,0.0001,2.5577,0.0001,200,96.3113
2.5812,0.0005,0.0001,0.0001,2.5804,0.0001,200,96.3299
2.5312,0.0005,0.0001,0.0001,2.5304,0.0002,200,96.4177
2.5624,0.0005,0.0001,0.0001,2.5617,0.0002,200,96.4335
2.5640,0.0005,0.0001,0.0000,2.5634,0.0001,200,96.4413
2.5969,0.0005,0.0001,0.0001,2.5962,0.0001,200,96.4239
2.6138,0.0006,0.0001,0.0001,2.6129,0.0002,200,96.4195
2.6634,0.0005,0.0001,0.0001,2.6626,0.0002,200,96.3702
2.5932,0.0005,0.0001,0.0001,2.5924,0.0001,200,96.4403
0.0612,0.0005,0.0001,0.0001,0.0604,0.0001,429,99.0333
2.5303,0.0005,0.0001,0.0001,2.5296,0.0001,200,96.5869
2.5739,0.0006,0.0001,0.0001,2.5730,0.0001,200,96.5481
2.6009,0.0005,0.0001,0.0001,2.6001,0.0001,200,96.5641
0.0783,0.0005,0.0001,0.0001,0.0776,0.0001,429,99.1172
2.4998,0.0006,0.0001,0.0001,2.4990,0.0001,200,96.7079
2.5746,0.0006,0.0001,0.0001,2.5737,0.0001,200,96.6765
2.5625,0.0005,0.0001,0.0001,2.5618,0.0001,200,96.6952
2.5621,0.0005,0.0001,0.0001,2.5614,0.0002,200,96.7034
2.6078,0.0005,0.0001,0.0001,2.6071,0.0001,200,96.6717
2.2473,0.0005,0.0001,0.0001,2.2466,0.0001,200,97.0331
2.6659,0.0005,0.0001,0.0001,2.6651,0.0001,200,96.6278
2.5690,0.0005,0.0001,0.0001,2.5683,0.0001,200,96.8084
2.5546,0.0005,0.0001,0.0001,2.5539,0.0001,200,96.8240
2.6322,0.0006,0.0001,0.0001,2.6314,0.0001,200,96.7950
2.6198,0.0005,0.0001,0.0001,2.6190,0.0001,200,96.8430
2.6236,0.0005,0.0001,0.0001,2.6227,0.0001,200,96.8847
2.6049,0.0005,0.0001,0.0001,2.6041,0.0002,200,96.9244
2.5841,0.0005,0.0001,0.0001,2.5833,0.0001,200,96.9487
2.5879,0.0006,0.0001,0.0001,2.5872,0.0001,200,96.9460
2.6027,0.0005,0.0001,0.0001,2.6020,0.0001,200,96.9319
2.4003,0.0005,0.0001,0.0001,2.3995,0.0002,200,97.1431
2.5915,0.0005,0.0001,0.0001,2.5907,0.0002,200,97.0415
2.5737,0.0004,0.0001,0.0001,2.5730,0.0002,200,97.0614
2.6097,0.0006,0.0001,0.0001,2.6089,0.0002,200,97.0746
2.5486,0.0005,0.0001,0.0001,2.5479,0.0002,200,97.1701
2.5586,0.0005,0.0001,0.0001,2.5579,0.0002,200,97.2088
2.5573,0.0005,0.0001,0.0001,2.5566,0.0002,200,97.2183
2.5801,0.0005,0.0001,0.0001,2.5794,0.0001,200,97.2064
2.5830,0.0005,0.0001,0.0000,2.5823,0.0002,200,97.2191
2.6071,0.0005,0.0001,0.0001,2.6064,0.0001,200,97.1997
2.6200,0.0005,0.0001,0.0001,2.6192,0.0001,200,97.1915
2.5662,0.0006,0.0001,0.0001,2.5653,0.0002,200,97.3215
2.5615,0.0005,0.0001,0.0001,2.5607,0.0002,200,97.3282
2.5754,0.0005,0.0001,0.0001,2.5746,0.0001,200,97.3658
2.5762,0.0005,0.0001,0.0001,2.5754,0.0002,200,97.4030
2.5595,0.0005,0.0001,0.0001,2.5587,0.0001,200,97.4652
2.5625,0.0004,0.0000,0.0001,2.5619,0.0001,200,97.4714
2.5896,0.0004,0.0001,0.0001,2.5889,0.0002,200,97.4654
2.5970,0.0006,0.0001,0.0001,2.5962,0.0001,200,97.4597
2.5878,0.0005,0.0001,0.0001,2.5870,0.0001,200,97.4733
2.5915,0.0005,0.0001,0.0001,2.5908,0.0001,200,97.4711
2.5219,0.0006,0.0001,0.0001,2.5211,0.0001,200,97.6196
2.5501,0.0006,0.0001,0.0001,2.5493,0.0001,200,97.5966
2.6177,0.0006,0.0001,0.0001,2.6168,0.0001,200,97.5783
0.0734,0.0005,0.0001,0.0001,0.0727,0.0001,429,100.1414
2.5119,0.0005,0.0001,0.0001,2.5112,0.0001,200,97.7224
2.6197,0.0005,0.0001,0.0001,2.6188,0.0001,200,97.6602
2.5588,0.0005,0.0001,0.0001,2.5580,0.0002,200,97.7358
2.5615,0.0005,0.0001,0.0001,2.5609,0.0001,200,97.7360
2.5975,0.0005,0.0001,0.0001,2.5968,0.0001,200,97.7074
2.4849,0.0005,0.0001,0.0001,2.4842,0.0001,200,97.8263
2.4712,0.0005,0.0001,0.0001,2.4705,0.0001,200,97.8432
0.0711,0.0005,0.0001,0.0001,0.0704,0.0002,429,100.3144
2.5608,0.0005,0.0001,0.0001,2.5601,0.0001,200,97.8410
2.5633,0.0005,0.0001,0.0001,2.5626,0.0001,200,97.8430
2.5762,0.0005,0.0001,0.0001,2.5754,0.0001,200,97.8765
2.5776,0.0005,0.0001,0.0001,2.5768,0.0002,200,97.9158
2.5705,0.0005,0.0001,0.0001,2.5697,0.0002,200,97.9717
2.5701,0.0005,0.0001,0.0001,2.5693,0.0002,200,97.9903
2.4652,0.0005,0.0001,0.0001,2.4644,0.0001,200,98.0986
2.5686,0.0006,0.0001,0.0001,2.5679,0.0001,200,97.9963
2.6009,0.0006,0.0001,0.0001,2.6001,0.0001,200,97.9690
2.5868,0.0006,0.0001,0.0001,2.5860,0.0001,200,97.9861
2.5554,0.0005,0.0001,0.0001,2.5547,0.0001,200,98.1009
2.5759,0.0006,0.0001,0.0001,2.5751,0.0001,200,98.0932
2.5321,0.0005,0.0001,0.0001,2.5314,0.0001,200,98.1758
2.6097,0.0006,0.0001,0.0001,2.6089,0.0001,200,98.1393
2.5802,0.0005,0.0001,0.0001,2.5794,0.0002,200,98.2224
2.5659,0.0005,0.0001,0.0001,2.5651,0.0001,200,98.2417
2.5588,0.0005,0.0001,0.0001,2.5581,0.0001,200,98.2548
2.5702,0.0004,0.0001,0.0000,2.5696,0.0001,200,98.2561
2.5839,0.0005,0.0001,0.0001,2.5832,0.0002,200,98.2551
2.6125,0.0005,0.0001,0.0001,2.6117,0.0001,200,98.2296
2.4314,0.0005,0.0001,0.0001,2.4306,0.0001,200,98.4829
2.5696,0.0005,0.0001,0.0001,2.5688,0.0001,200,98.3477
2.6133,0.0005,0.0001,0.0001,2.6126,0.0001,200,98.3534
0.0776,0.0006,0.0001,0.0001,0.0768,0.0002,429,100.9143
2.5486,0.0006,0.0001,0.0001,2.5478,0.0001,200,98.4597
2.5669,0.0005,0.0001,0.0001,2.5662,0.0001,200,98.5044
2.5644,0.0005,0.0001,0.0001,2.5637,0.0002,200,98.5092
2.5661,0.0004,0.0000,0.0001,2.5655,0.0001,200,98.5103
2.6432,0.0006,0.0001,0.0001,2.6423,0.0001,200,98.4339
2.5974,0.0006,0.0001,0.0001,2.5966,0.0001,200,98.4813
2.4298,0.0005,0.0001,0.0001,2.4290,0.0001,200,98.6536
2.5560,0.0005,0.0001,0.0001,2.5553,0.0001,200,98.6167
2.5571,0.0003,0.0000,0.0001,2.5565,0.0002,200,98.6172
2.6289,0.0005,0.0001,0.0001,2.6281,0.0001,200,98.5976
2.5724,0.0005,0.0001,0.0001,2.5716,0.0002,200,98.6926
0.0615,0.0005,0.0001,0.0001,0.0607,0.0001,429,101.2265
2.5371,0.0004,0.0000,0.0001,2.5365,0.0001,200,98.7776
2.5442,0.0006,0.0001,0.0001,2.5433,0.0002,200,98.7763
2.6023,0.0005,0.0000,0.0001,2.6016,0.0002,200,98.7407
2.6036,0.0005,0.0001,0.0001,2.6029,0.0001,200,98.7406
2.4777,0.0006,0.0001,0.0001,2.4769,0.0001,200,98.8698
2.6079,0.0006,0.0001,0.0001,2.6070,0.0001,200,98.7466
2.5777,0.0005,0.0001,0.0001,2.5770,0.0002,200,98.8528
2.5635,0.0005,0.0001,0.0001,2.5627,0.0002,200,98.8672
2.5725,0.0006,0.0001,0.0001,2.5717,0.0001,200,98.9111
2.4272,0.0006,0.0001,0.0001,2.4264,0.0001,200,99.0945
2.5404,0.0004,0.0001,0.0001,2.5397,0.0002,200,99.0335
2.5793,0.0006,0.0001,0.0001,2.5785,0.0001,200,98.9959
2.5514,0.0005,0.0001,0.0001,2.5506,0.0001,200,99.0335
2.5851,0.0005,0.0001,0.0001,2.5843,0.0001,200,99.0054
2.5724,0.0005,0.0001,0.0001,2.5717,0.0002,200,99.0209
2.6544,0.0006,0.0001,0.0001,2.6535,0.0001,200,98.9489
2.5626,0.0006,0.0001,0.0001,2.5617,0.0002,200,99.1220
2.4892,0.0005,0.0001,0.0001,2.4884,0.0002,200,99.1956
2.5738,0.0005,0.0001,0.0001,2.5730,0.0001,200,99.1650
2.5698,0.0005,0.0001,0.0001,2.5690,0.0002,200,99.2077
2.5624,0.0005,0.0001,0.0001,2.5616,0.0002,200,99.2656
2.4529,0.0005,0.0001,0.0001,2.4522,0.0001,200,99.3773
2.5404,0.0005,0.0001,0.0001,2.5396,0.0001,200,99.2937
2.5748,0.0005,0.0001,0.0000,2.5740,0.0002,200,99.2804
2.6005,0.0005,0.0001,0.0001,2.5997,0.0002,200,99.2577
2.6083,0.0005,0.0001,0.0001,2.6076,0.0001,200,99.2511
0.0701,0.0005,0.0001,0.0001,0.0694,0.0001,429,101.8582
2.6611,0.0005,0.0001,0.0001,2.6603,0.0002,200,99.2795
2.5621,0.0004,0.0001,0.0001,2.5615,0.0001,200,99.3786
2.5683,0.0005,0.0001,0.0001,2.5676,0.0001,200,99.4272
2.5759,0.0005,0.0001,0.0001,2.5751,0.0002,200,99.4628
2.5629,0.0005,0.0001,0.0001,2.5622,0.0001,200,99.5294
2.5592,0.0004,0.0001,0.0001,2.5585,0.0002,200,99.5346
2.5658,0.0005,0.0001,0.0001,2.5651,0.0001,200,99.5328
2.5575,0.0005,0.0001,0.0001,2.5567,0.0001,200,99.5434
2.6023,0.0005,0.0001,0.0001,2.6015,0.0001,200,99.5082
2.5853,0.0005,0.0001,0.0001,2.5846,0.0001,200,99.5339
2.5134,0.0005,0.0001,0.0001,2.5126,0.0001,200,99.6843
2.5631,0.0005,0.0001,0.0001,2.5623,0.0002,200,99.6350
0.1112,0.0005,0.0001,0.0001,0.1105,0.0001,429,102.1105
2.6172,0.0005,0.0001,0.0001,2.6164,0.0001,200,99.6330
2.5764,0.0005,0.0001,0.0001,2.5757,0.0001,200,99.7188
2.5749,0.0005,0.0001,0.0001,2.5741,0.0001,200,99.7674
2.5755,0.0005,0.0001,0.0001,2.5748,0.0001,200,99.7756
2.5554,0.0005,0.0001,0.0001,2.5547,0.0002,200,99.8069
2.5781,0.0006,0.0001,0.0001,2.5773,0.0001,200,99.7865
2.5539,0.0005,0.0001,0.0001,2.5531,0.0001,200,99.8115
2.5696,0.0005,0.0001,0.0001,2.5689,0.0002,200,99.8021
2.5653,0.0004,0.0000,0.0001,2.5646,0.0001,200,99.8877
2.5668,0.0005,0.0001,0.0001,2.5660,0.0002,200,99.8897
2.5670,0.0005,0.0001,0.0001,2.5663,0.0001,200,99.9411
0.0680,0.0005,0.0001,0.0001,0.0672,0.0002,429,102.4565
2.5180,0.0005,0.0001,0.0001,2.5173,0.0001,200,100.0339
2.6193,0.0005,0.0001,0.0001,2.6185,0.0001,200,99.9792
2.5513,0.0005,0.0001,0.0001,2.5505,0.0002,200,100.0549
2.5510,0.0005,0.0001,0.0001,2.5503,0.0001,200,100.0611
2.5610,0.0005,0.0001,0.0001,2.5603,0.0001,200,100.0567
2.6062,0.0006,0.0001,0.0001,2.6053,0.0002,200,100.0246
2.4991,0.0004,0.0001,0.0001,2.4984,0.0002,200,100.1468
2.6449,0.0005,0.0001,0.0001,2.6442,0.0002,200,100.0626
2.5161,0.0006,0.0001,0.0001,2.5153,0.0001,200,100.1960
2.5552,0.0005,0.0001,0.0001,2.5544,0.0001,200,100.2148
0.0713,0.0005,0.0001,0.0001,0.0706,0.0001,429,102.7121
2.5151,0.0005,0.0001,0.0001,2.5144,0.0001,200,100.2946
2.4023,0.0005,0.0001,0.0001,2.4015,0.0001,200,100.4527
