response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.9731,0.0006,0.0001,0.0001,2.9722,0.0002,200,54.8686
2.3013,0.0005,0.0001,0.0001,2.3005,0.0001,200,55.5599
0.6504,0.0005,0.0001,0.0001,0.6496,0.0001,200,57.2216
2.6289,0.0006,0.0001,0.0001,2.6280,0.0002,200,55.2905
4.6046,0.0005,0.0001,0.0001,4.6038,0.0002,200,53.3335
1.9178,0.0005,0.0001,0.0001,1.9171,0.0001,200,56.0603
2.8105,0.0005,0.0001,0.0001,2.8097,0.0001,200,55.1780
2.6974,0.0005,0.0001,0.0001,2.6966,0.0001,200,55.3581
2.4560,0.0006,0.0001,0.0001,2.4552,0.0001,200,55.6125
1.7381,0.0005,0.0001,0.0001,1.7374,0.0001,200,56.3306
3.1891,0.0005,0.0001,0.0001,3.1883,0.0001,200,54.9084
0.8212,0.0006,0.0001,0.0001,0.8204,0.0001,200,57.2916
2.0980,0.0006,0.0001,0.0001,2.0971,0.0001,200,56.0170
2.6574,0.0005,0.0001,0.0001,2.6566,0.0002,200,55.5223
4.8211,0.0005,0.0001,0.0001,4.8203,0.0002,200,53.3757
1.7020,0.0005,0.0001,0.0001,1.7013,0.0001,200,56.5307
2.8645,0.0005,0.0001,0.0001,2.8637,0.0002,200,55.3790
2.8897,0.0006,0.0001,0.0001,2.8889,0.0001,200,55.4196
1.9187,0.0005,0.0001,0.0001,1.9179,0.0001,200,56.3994
2.2425,0.0005,0.0001,0.0001,2.2418,0.0001,200,56.0795
3.1921,0.0006,0.0001,0.0001,3.1912,0.0002,200,55.1640
1.0697,0.0004,0.0001,0.0001,1.0691,0.0001,200,57.2990
2.2996,0.0006,0.0001,0.0001,2.2987,0.0002,200,56.0719
2.4934,0.0006,0.0001,0.0001,2.4926,0.0001,200,55.9435
4.5701,0.0005,0.0001,0.0001,4.5694,0.0001,200,53.8849
1.3979,0.0005,0.0001,0.0001,1.3972,0.0001,200,57.0896
2.8241,0.0005,0.0001,0.0001,2.8234,0.0002,200,55.6739
2.8029,0.0006,0.0001,0.0001,2.8020,0.0002,200,55.7618
1.9379,0.0005,0.0001,0.0001,1.9371,0.0001,200,56.6393
2.4532,0.0005,0.0001,0.0001,2.4525,0.0001,200,56.1241
3.3570,0.0005,0.0001,0.0001,3.3563,0.0001,200,55.2503
1.0674,0.0006,0.0001,0.0001,1.0666,0.0002,200,57.5556
2.3622,0.0005,0.0001,0.0001,2.3614,0.0001,200,56.2714
2.4204,0.0004,0.0001,0.0001,2.4196,0.0002,200,56.2713
4.3525,0.0006,0.0001,0.0001,4.3516,0.0002,200,54.3565
1.4139,0.0005,0.0001,0.0001,1.4132,0.0001,200,57.3315
3.0664,0.0006,0.0001,0.0001,3.0655,0.0002,200,55.6894
3.0048,0.0004,0.0001,0.0001,3.0042,0.0001,200,55.8159
2.6451,0.0005,0.0001,0.0001,2.6443,0.0001,200,56.1852
2.1224,0.0005,0.0001,0.0001,2.1216,0.0002,200,56.7115
3.2283,0.0006,0.0001,0.0001,3.2275,0.0002,200,55.6342
1.0662,0.0005,0.0001,0.0001,1.0654,0.0002,200,57.8133
2.2286,0.0005,0.0001,0.0001,2.2278,0.0001,200,56.6560
2.1245,0.0005,0.0001,0.0001,2.1238,0.0001,200,56.8217
4.4359,0.0005,0.0001,0.0001,4.4351,0.0001,200,54.5282
1.5240,0.0004,0.0001,0.0001,1.5233,0.0001,200,57.4779
3.2498,0.0005,0.0001,0.0001,3.2491,0.0001,200,55.7628
2.7494,0.0006,0.0001,0.0001,2.7485,0.0001,200,56.3264
1.9324,0.0005,0.0001,0.0001,1.9316,0.0001,200,57.1534
2.5756,0.0005,0.0001,0.0001,2.5748,0.0002,200,56.5270
3.2478,0.0006,0.0001,0.0001,3.2470,0.0001,200,55.8707
0.9043,0.0006,0.0001,0.0001,0.9035,0.0002,200,58.2328
2.4408,0.0005,0.0001,0.0001,2.4401,0.0001,200,56.6973
2.3075,0.0005,0.0001,0.0001,2.3068,0.0001,200,56.8950
4.6782,0.0006,0.0001,0.0001,4.6773,0.0002,200,54.5416
0.5478,0.0005,0.0001,0.0001,0.5470,0.0001,200,58.7090
3.4878,0.0005,0.0001,0.0001,3.4870,0.0001,200,55.7802
2.8756,0.0005,0.0001,0.0001,2.8747,0.0002,200,56.4552
2.1750,0.0005,0.0001,0.0001,2.1743,0.0001,200,57.1685
2.1359,0.0005,0.0001,0.0001,2.1352,0.0002,200,57.2078
3.2296,0.0005,0.0001,0.0001,3.2288,0.0002,200,56.1439
1.1469,0.0005,0.0001,0.0001,1.1462,0.0002,200,58.2436
2.6134,0.0006,0.0001,0.0001,2.6126,0.0001,200,56.7807
2.4221,0.0005,0.0001,0.0001,2.4213,0.0002,200,57.0354
4.6807,0.0006,0.0001,0.0001,4.6798,0.0001,200,54.7970
0.7677,0.0005,0.0001,0.0001,0.7670,0.0001,200,58.7454
3.6355,0.0005,0.0001,0.0001,3.6347,0.0002,200,55.8889
2.8030,0.0005,0.0001,0.0001,2.8022,0.0001,200,56.7817
1.2248,0.0005,0.0001,0.0001,1.2241,0.0002,200,58.3715
2.0524,0.0005,0.0001,0.0001,2.0517,0.0001,200,57.5456
3.2495,0.0006,0.0001,0.0001,3.2486,0.0002,200,56.3806
1.0402,0.0005,0.0001,0.0001,1.0394,0.0001,200,58.6072
2.0403,0.0006,0.0001,0.0001,2.0393,0.0002,200,57.6101
2.2870,0.0005,0.0001,0.0001,2.2863,0.0001,200,57.4243
4.7391,0.0005,0.0001,0.0001,4.7383,0.0002,200,54.9952
0.9328,0.0005,0.0001,0.0001,0.9320,0.0002,200,58.8339
3.3360,0.0005,0.0001,0.0001,3.3353,0.0001,200,56.4423
3.0500,0.0005,0.0001,0.0001,3.0493,0.0002,200,56.7887
1.4129,0.0005,0.0001,0.0001,1.4121,0.0001,200,58.4369
1.7383,0.0005,0.0001,0.0001,1.7375,0.0002,200,58.1150
3.2928,0.0005,0.0001,0.0001,3.2920,0.0001,200,56.5902
0.8161,0.0006,0.0001,0.0001,0.8152,0.0002,200,59.0858
2.2256,0.0005,0.0001,0.0001,2.2248,0.0001,200,57.6803
2.3647,0.0005,0.0001,0.0001,2.3640,0.0001,200,57.6017
4.8847,0.0005,0.0001,0.0001,4.8839,0.0001,200,55.1023
1.0094,0.0005,0.0001,0.0001,1.0087,0.0002,200,59.0126
3.4547,0.0005,0.0001,0.0001,3.4539,0.0001,200,56.5796
3.2458,0.0004,0.0001,0.0001,3.2451,0.0002,200,56.8459
1.6058,0.0005,0.0001,0.0001,1.6050,0.0002,200,58.4980
1.9109,0.0005,0.0001,0.0001,1.9101,0.0001,200,58.1967
3.1716,0.0005,0.0001,0.0001,3.1709,0.0002,200,56.9661
1.0372,0.0005,0.0001,0.0001,1.0364,0.0002,200,59.1185
2.2923,0.0005,0.0001,0.0001,2.2916,0.0001,200,57.8720
2.5568,0.0006,0.0001,0.0001,2.5559,0.0001,200,57.6642
4.9838,0.0006,0.0001,0.0001,4.9830,0.0001,200,55.2582
1.2011,0.0006,0.0001,0.0001,1.2003,0.0002,200,59.0758
3.3771,0.0005,0.0001,0.0001,3.3764,0.0001,200,56.9124
3.2992,0.0005,0.0001,0.0001,3.2984,0.0001,200,57.0463
1.6655,0.0005,0.0001,0.0001,1.6647,0.0001,200,58.6917
2.0503,0.0005,0.0001,0.0001,2.0495,0.0001,200,58.3181
3.0448,0.0005,0.0001,0.0001,3.0441,0.0001,200,57.3456
1.2718,0.0005,0.0001,0.0001,1.2711,0.0001,200,59.1381
2.1046,0.0005,0.0001,0.0001,2.1038,0.0002,200,58.3093
2.6341,0.0006,0.0001,0.0001,2.6332,0.0002,200,57.8417
4.6764,0.0005,0.0001,0.0001,4.6757,0.0002,200,55.8201
1.3106,0.0005,0.0001,0.0001,1.3098,0.0001,200,59.2198
3.0814,0.0005,0.0001,0.0001,3.0806,0.0001,200,57.4626
3.3017,0.0005,0.0001,0.0001,3.3010,0.0001,200,57.2982
1.8603,0.0006,0.0001,0.0001,1.8594,0.0001,200,58.7557
2.1298,0.0006,0.0001,0.0001,2.1288,0.0002,200,58.4875
2.9130,0.0006,0.0001,0.0001,2.9121,0.0001,200,57.7324
1.3234,0.0005,0.0001,0.0001,1.3226,0.0001,200,59.3437
2.3065,0.0005,0.0001,0.0001,2.3058,0.0002,200,58.3687
2.8704,0.0005,0.0001,0.0001,2.8695,0.0002,200,57.8611
4.5546,0.0006,0.0001,0.0001,4.5538,0.0002,200,56.1990
0.7537,0.0006,0.0001,0.0001,0.7528,0.0002,200,60.0343
3.2125,0.0004,0.0001,0.0001,3.2119,0.0001,200,57.5869
3.4978,0.0006,0.0001,0.0001,3.4970,0.0001,200,57.3568
1.3488,0.0005,0.0001,0.0001,1.3480,0.0002,200,59.5244
2.0431,0.0005,0.0001,0.0001,2.0424,0.0001,200,58.8303
2.9630,0.0005,0.0001,0.0001,2.9623,0.0001,200,57.9380
1.2749,0.0005,0.0001,0.0001,1.2742,0.0002,200,59.6474
2.3502,0.0005,0.0001,0.0001,2.3494,0.0001,200,58.5774
1.8500,0.0005,0.0001,0.0001,1.8492,0.0002,200,59.1371
4.6966,0.0005,0.0001,0.0001,4.6958,0.0001,200,56.3134
0.5163,0.0006,0.0001,0.0001,0.5155,0.0001,200,60.5305
3.2583,0.0005,0.0001,0.0001,3.2575,0.0001,200,57.8003
3.7019,0.0006,0.0001,0.0001,3.7011,0.0002,200,57.4087
1.4949,0.0006,0.0001,0.0001,1.4940,0.0001,200,59.6301
2.2508,0.0005,0.0001,0.0001,2.2500,0.0002,200,58.8846
3.1770,0.0005,0.0001,0.0001,3.1762,0.0002,200,57.9781
1.2707,0.0005,0.0001,0.0001,1.2699,0.0002,200,59.9060
2.3662,0.0005,0.0001,0.0001,2.3655,0.0002,200,58.8208
1.9147,0.0005,0.0001,0.0001,1.9139,0.0002,200,59.3307
4.6997,0.0005,0.0001,0.0001,4.6990,0.0001,200,56.5678
0.6560,0.0005,0.0001,0.0001,0.6552,0.0002,200,60.6454
3.5002,0.0004,0.0001,0.0001,3.4996,0.0001,200,57.8130
3.8050,0.0006,0.0001,0.0001,3.8042,0.0001,200,57.5589
1.2764,0.0005,0.0001,0.0001,1.2757,0.0002,200,60.1038
2.5125,0.0006,0.0001,0.0001,2.5116,0.0002,200,58.8795
3.4205,0.0005,0.0001,0.0001,3.4197,0.0002,200,57.9885
1.1453,0.0005,0.0001,0.0001,1.1446,0.0002,200,60.2895
2.5039,0.0006,0.0001,0.0001,2.5030,0.0001,200,58.9463
2.1284,0.0005,0.0001,0.0001,2.1276,0.0001,200,59.3735
4.5705,0.0005,0.0001,0.0001,4.5698,0.0001,200,56.9522
0.8805,0.0005,0.0001,0.0001,0.8798,0.0001,200,60.6752
3.4546,0.0005,0.0001,0.0001,3.4538,0.0001,200,58.1129
3.9012,0.0005,0.0001,0.0001,3.9005,0.0002,200,57.7186
1.4798,0.0005,0.0001,0.0001,1.4790,0.0002,200,60.1557
2.1687,0.0006,0.0001,0.0001,2.1679,0.0001,200,59.4777
3.5987,0.0004,0.0001,0.0001,3.5981,0.0001,200,58.0687
1.3434,0.0005,0.0001,0.0001,1.3426,0.0002,200,60.3455
2.7359,0.0005,0.0001,0.0001,2.7351,0.0001,200,58.9641
2.3671,0.0005,0.0001,0.0001,2.3664,0.0002,200,59.3905
4.7305,0.0004,0.0001,0.0001,4.7298,0.0001,200,57.0481
0.8003,0.0005,0.0001,0.0001,0.7995,0.0001,200,61.0100
3.6409,0.0006,0.0001,0.0001,3.6400,0.0001,200,58.1797
3.9553,0.0005,0.0001,0.0002,3.9544,0.0001,200,57.9193
1.6686,0.0005,0.0001,0.0001,1.6679,0.0002,200,60.2210
2.1224,0.0005,0.0001,0.0001,2.1216,0.0002,200,59.7783
3.4670,0.0004,0.0001,0.0001,3.4662,0.0001,200,58.4551
1.3268,0.0005,0.0001,0.0001,1.3261,0.0001,200,60.6173
2.8523,0.0005,0.0001,0.0001,2.8516,0.0001,200,59.1026
2.3033,0.0005,0.0001,0.0001,2.3024,0.0002,200,59.7113
4.9571,0.0005,0.0001,0.0001,4.9564,0.0001,200,57.0761
0.8240,0.0006,0.0001,0.0001,0.8231,0.0001,200,61.2454
3.7580,0.0006,0.0001,0.0001,3.7572,0.0001,200,58.3221
4.0741,0.0006,0.0001,0.0001,4.0733,0.0002,200,58.0555
1.8667,0.0005,0.0001,0.0001,1.8659,0.0001,200,60.2769
2.3161,0.0005,0.0001,0.0001,2.3153,0.0001,200,59.8388
3.6123,0.0005,0.0001,0.0001,3.6115,0.0001,200,58.5647
1.0889,0.0005,0.0001,0.0001,1.0880,0.0002,200,61.1107
3.0080,0.0006,0.0001,0.0001,3.0072,0.0002,200,59.2025
2.2462,0.0006,0.0001,0.0001,2.2454,0.0001,200,60.0221
4.2238,0.0005,0.0001,0.0001,4.2231,0.0001,200,58.0685
0.9644,0.0006,0.0001,0.0001,0.9635,0.0002,200,61.3640
3.9724,0.0005,0.0001,0.0001,3.9716,0.0001,200,58.3562
4.2868,0.0005,0.0001,0.0001,4.2860,0.0001,200,58.0975
2.0083,0.0005,0.0001,0.0001,2.0076,0.0002,200,60.3904
2.3214,0.0006,0.0001,0.0001,2.3206,0.0002,200,60.0916
3.7995,0.0006,0.0001,0.0001,3.7987,0.0002,200,58.6337
1.1867,0.0005,0.0001,0.0001,1.1859,0.0001,200,61.2675
3.1949,0.0006,0.0001,0.0001,3.1941,0.0001,200,59.2680
2.1656,0.0005,0.0001,0.0001,2.1648,0.0002,200,60.3572
3.9209,0.0005,0.0001,0.0001,3.9201,0.0001,200,58.6230
0.6293,0.0005,0.0001,0.0001,0.6285,0.0002,200,61.9549
2.8176,0.0005,0.0001,0.0001,2.8168,0.0002,200,59.7667
4.0617,0.0005,0.0001,0.0001,4.0610,0.0001,200,58.5772
1.7310,0.0005,0.0001,0.0001,1.7301,0.0002,200,60.9224
2.1885,0.0006,0.0001,0.0001,2.1876,0.0002,200,60.4758
3.8258,0.0005,0.0001,0.0001,3.8251,0.0002,200,58.8625
1.3317,0.0005,0.0001,0.0001,1.3309,0.0001,200,61.3803
3.3285,0.0005,0.0001,0.0001,3.3278,0.0002,200,59.3941
2.2334,0.0005,0.0001,0.0001,2.2326,0.0001,200,60.5440
3.3413,0.0006,0.0001,0.0001,3.3405,0.0002,200,59.4576
2.9842,0.0005,0.0001,0.0001,2.9834,0.0001,200,59.8533
0.8252,0.0005,0.0001,0.0001,0.8244,0.0002,200,62.0146
3.8909,0.0006,0.0001,0.0001,3.8902,0.0001,200,59.0019
1.2102,0.0005,0.0001,0.0001,1.2094,0.0001,200,61.7000
2.3214,0.0005,0.0001,0.0001,2.3207,0.0001,200,60.6000
3.6016,0.0005,0.0001,0.0001,3.6008,0.0002,200,59.3435
1.4439,0.0005,0.0001,0.0001,1.4431,0.0002,200,61.5227
3.4645,0.0005,0.0001,0.0001,3.4638,0.0001,200,59.5131
2.0443,0.0006,0.0001,0.0001,2.0435,0.0001,200,60.9871
3.4570,0.0006,0.0001,0.0001,3.4562,0.0001,200,59.5963
3.2101,0.0005,0.0001,0.0001,3.2093,0.0001,200,59.8830
0.4060,0.0005,0.0001,0.0001,0.4052,0.0001,200,62.6883
3.8917,0.0005,0.0001,0.0001,3.8909,0.0001,200,59.2568
0.8964,0.0006,0.0001,0.0001,0.8956,0.0001,200,62.2683
2.4439,0.0006,0.0001,0.0001,2.4431,0.0001,200,60.7315
3.5490,0.0005,0.0001,0.0001,3.5482,0.0001,200,59.6503
1.3480,0.0005,0.0001,0.0001,1.3472,0.0002,200,61.8746
3.3778,0.0005,0.0001,0.0001,3.3770,0.0001,200,59.8499
2.2448,0.0006,0.0001,0.0001,2.2439,0.0002,200,61.0468
3.5743,0.0006,0.0001,0.0001,3.5735,0.0001,200,59.7343
2.8513,0.0005,0.0001,0.0001,2.8504,0.0002,200,60.4965
0.5091,0.0005,0.0001,0.0001,0.5084,0.0001,200,62.8398
3.8173,0.0005,0.0001,0.0001,3.8165,0.0002,200,59.5847
1.0361,0.0005,0.0001,0.0001,1.0354,0.0001,200,62.3843
2.5737,0.0005,0.0001,0.0001,2.5729,0.0001,200,60.8546
3.4887,0.0005,0.0001,0.0001,3.4879,0.0002,200,59.9665
1.4468,0.0006,0.0001,0.0001,1.4460,0.0002,200,62.0333
3.4952,0.0005,0.0001,0.0001,3.4945,0.0001,200,59.9871
1.7706,0.0005,0.0001,0.0001,1.7699,0.0001,200,61.7786
3.4261,0.0005,0.0001,0.0001,3.4253,0.0001,200,60.1377
2.8007,0.0005,0.0001,0.0001,2.7999,0.0001,200,60.7995
0.6904,0.0005,0.0001,0.0001,0.6896,0.0002,200,62.9214
4.0595,0.0005,0.0001,0.0001,4.0588,0.0001,200,59.5980
0.8982,0.0005,0.0001,0.0001,0.8974,0.0002,200,62.7774
2.2915,0.0006,0.0001,0.0001,2.2907,0.0001,200,61.3920
3.0964,0.0006,0.0001,0.0001,3.0956,0.0001,200,60.6160
1.6660,0.0006,0.0001,0.0001,1.6652,0.0001,200,62.0694
3.3700,0.0005,0.0001,0.0001,3.3692,0.0002,200,60.3684
1.9911,0.0005,0.0001,0.0001,1.9903,0.0001,200,61.8103
3.6607,0.0005,0.0001,0.0001,3.6599,0.0001,200,60.1643
2.9838,0.0006,0.0001,0.0001,2.9830,0.0002,200,60.8732
4.0091,0.0005,0.0001,0.0001,4.0083,0.0001,200,59.9019
0.8375,0.0005,0.0001,0.0001,0.8367,0.0002,200,63.0931
2.3843,0.0005,0.0001,0.0001,2.3835,0.0001,200,61.5558
2.8125,0.0005,0.0001,0.0001,2.8116,0.0002,200,61.1551
1.7904,0.0005,0.0001,0.0001,1.7897,0.0001,200,62.1996
3.1207,0.0005,0.0001,0.0001,3.1199,0.0001,200,60.8735
1.6604,0.0005,0.0001,0.0001,1.6597,0.0001,200,62.3988
3.6658,0.0005,0.0001,0.0001,3.6650,0.0002,200,60.4099
2.9235,0.0006,0.0001,0.0001,2.9226,0.0002,200,61.1870
4.0584,0.0005,0.0001,0.0001,4.0576,0.0002,200,60.1076
0.8766,0.0005,0.0001,0.0001,0.8758,0.0001,200,63.3087
2.5602,0.0005,0.0001,0.0001,2.5593,0.0001,200,61.6355
2.9091,0.0004,0.0001,0.0001,2.9083,0.0002,200,61.3132
1.9143,0.0005,0.0001,0.0001,1.9135,0.0002,200,62.3286
3.3201,0.0005,0.0001,0.0001,3.3193,0.0001,200,60.9275
1.9005,0.0006,0.0001,0.0001,1.8996,0.0002,200,62.4130
3.5771,0.0006,0.0001,0.0001,3.5763,0.0002,200,60.7536
2.2363,0.0005,0.0001,0.0001,2.2355,0.0001,200,62.1297
0.2803,0.0005,0.0001,0.0001,0.2796,0.0002,200,64.1105
4.1777,0.0006,0.0001,0.0001,4.1769,0.0002,200,60.2420
0.7012,0.0005,0.0001,0.0001,0.7006,0.0001,200,63.7384
2.7830,0.0005,0.0001,0.0001,2.7822,0.0001,200,61.6674
2.5864,0.0006,0.0001,0.0001,2.5856,0.0001,200,61.8896
1.9216,0.0004,0.0001,0.0001,1.9209,0.0001,200,62.5842
3.4474,0.0006,0.0001,0.0001,3.4466,0.0001,200,61.0586
2.1059,0.0005,0.0001,0.0001,2.1052,0.0001,200,62.4628
3.7983,0.0005,0.0001,0.0001,3.7975,0.0002,200,60.7880
2.4650,0.0004,0.0001,0.0001,2.4644,0.0001,200,62.1549
4.2633,0.0005,0.0001,0.0001,4.2626,0.0001,200,60.4139
0.2864,0.0005,0.0001,0.0001,0.2856,0.0002,200,64.3908
0.8701,0.0006,0.0001,0.0001,0.8693,0.0001,200,63.8250
2.8040,0.0005,0.0001,0.0001,2.8033,0.0001,200,61.9007
2.2773,0.0005,0.0001,0.0001,2.2764,0.0002,200,62.4542
2.0316,0.0004,0.0001,0.0001,2.0310,0.0001,200,62.7227
3.6321,0.0005,0.0001,0.0001,3.6314,0.0001,200,61.1249
2.2799,0.0005,0.0001,0.0001,2.2791,0.0001,200,62.5439
3.7053,0.0006,0.0001,0.0001,3.7045,0.0001,200,61.1353
2.3515,0.0005,0.0001,0.0001,2.3507,0.0001,200,62.5228
4.2629,0.0005,0.0001,0.0001,4.2621,0.0001,200,60.6671
0.5001,0.0005,0.0000,0.0001,0.4993,0.0002,200,64.4397
1.0390,0.0005,0.0001,0.0001,1.0383,0.0002,200,63.9110
2.6681,0.0005,0.0001,0.0001,2.6673,0.0002,200,62.2923
1.7637,0.0005,0.0001,0.0001,1.7629,0.0001,200,63.2276
2.0307,0.0005,0.0001,0.0001,2.0299,0.0002,200,62.9777
3.6069,0.0005,0.0001,0.0001,3.6062,0.0001,200,61.4090
1.6764,0.0005,0.0001,0.0001,1.6755,0.0001,200,63.4020
3.6649,0.0005,0.0001,0.0001,3.6642,0.0002,200,61.4348
2.2175,0.0005,0.0001,0.0001,2.2167,0.0001,200,62.9102
4.2812,0.0005,0.0001,0.0001,4.2804,0.0001,200,60.9011
0.6270,0.0005,0.0001,0.0001,0.6261,0.0002,200,64.5688
1.2667,0.0005,0.0001,0.0001,1.2659,0.0002,200,63.9401
2.3243,0.0005,0.0000,0.0001,2.3235,0.0001,200,62.8929
1.8262,0.0006,0.0001,0.0001,1.8253,0.0001,200,63.4204
2.2339,0.0005,0.0001,0.0001,2.2330,0.0002,200,63.0315
3.7670,0.0006,0.0001,0.0001,3.7661,0.0002,200,61.5019
1.7702,0.0006,0.0001,0.0001,1.7693,0.0001,200,63.5638
3.5315,0.0005,0.0001,0.0001,3.5308,0.0001,200,61.8206
2.4174,0.0005,0.0001,0.0001,2.4166,0.0001,200,62.9666
4.2598,0.0005,0.0001,0.0001,4.2590,0.0001,200,61.1767
0.6309,0.0005,0.0001,0.0001,0.6302,0.0001,200,64.8238
1.1311,0.0005,0.0001,0.0001,1.1304,0.0001,200,64.3307
2.1830,0.0005,0.0001,0.0001,2.1823,0.0001,200,63.2916
2.0203,0.0005,0.0001,0.0001,2.0197,0.0001,200,63.4822
2.4681,0.0005,0.0001,0.0001,2.4673,0.0001,200,63.0533
3.8768,0.0005,0.0001,0.0001,3.8761,0.0001,200,61.6464
1.9304,0.0006,0.0001,0.0001,1.9296,0.0001,200,63.6576
3.6868,0.0005,0.0001,0.0001,3.6860,0.0001,200,61.9221
2.4166,0.0005,0.0001,0.0001,2.4159,0.0001,200,63.2227
4.3924,0.0005,0.0001,0.0001,4.3916,0.0001,200,61.3014
1.2629,0.0005,0.0001,0.0001,1.2622,0.0001,200,64.4505
2.1749,0.0005,0.0001,0.0001,2.1742,0.0001,200,63.5492
2.0449,0.0005,0.0001,0.0001,2.0442,0.0002,200,63.7124
2.4318,0.0005,0.0001,0.0001,2.4311,0.0001,200,63.3478
4.0908,0.0006,0.0001,0.0001,4.0899,0.0001,200,61.6889
0.2933,0.0006,0.0001,0.0001,0.2924,0.0001,200,65.5214
1.9865,0.0006,0.0001,0.0001,1.9857,0.0002,200,63.8570
3.9206,0.0006,0.0001,0.0001,3.9197,0.0002,200,61.9441
2.4388,0.0004,0.0001,0.0001,2.4381,0.0002,200,63.4551
4.4955,0.0005,0.0001,0.0001,4.4947,0.0002,200,61.4502
1.4942,0.0005,0.0001,0.0001,1.4934,0.0001,200,64.4760
2.1795,0.0005,0.0001,0.0001,2.1788,0.0002,200,63.8014
2.2749,0.0005,0.0001,0.0001,2.2742,0.0001,200,63.7354
4.2757,0.0005,0.0001,0.0001,4.2749,0.0002,200,61.7576
2.4341,0.0006,0.0001,0.0001,2.4333,0.0001,200,63.6002
0.2783,0.0005,0.0001,0.0001,0.2775,0.0002,200,65.8147
2.1303,0.0005,0.0001,0.0001,2.1295,0.0001,200,63.9676
3.9090,0.0005,0.0001,0.0001,3.9082,0.0002,200,62.2105
2.5372,0.0005,0.0001,0.0001,2.5365,0.0001,200,63.6118
4.6329,0.0005,0.0001,0.0001,4.6321,0.0002,200,61.5674
1.5471,0.0005,0.0001,0.0001,1.5463,0.0001,200,64.6772
2.1586,0.0006,0.0001,0.0001,2.1577,0.0001,200,64.0757
2.2709,0.0005,0.0001,0.0001,2.2702,0.0002,200,63.9942
3.6337,0.0005,0.0001,0.0001,3.6329,0.0002,200,62.6534
2.2366,0.0005,0.0001,0.0001,2.2357,0.0002,200,64.0592
2.1857,0.0006,0.0001,0.0001,2.1847,0.0002,200,64.1661
4.0456,0.0005,0.0001,0.0001,4.0449,0.0002,200,62.3284
2.7237,0.0005,0.0001,0.0001,2.7229,0.0002,200,63.6835
4.8350,0.0005,0.0001,0.0001,4.8342,0.0002,200,61.6198
1.7496,0.0005,0.0001,0.0001,1.7488,0.0001,200,64.7315
1.7378,0.0006,0.0001,0.0001,1.7370,0.0002,200,64.7543
2.3369,0.0006,0.0001,0.0001,2.3361,0.0001,200,64.1853
3.7426,0.0005,0.0001,0.0001,3.7418,0.0002,200,62.7989
2.3268,0.0006,0.0001,0.0001,2.3260,0.0001,200,64.2223
0.2957,0.0005,0.0001,0.0001,0.2949,0.0001,200,66.2871
2.0214,0.0005,0.0001,0.0001,2.0206,0.0002,200,64.5863
4.1963,0.0005,0.0001,0.0001,4.1955,0.0001,200,62.4332
2.4193,0.0005,0.0001,0.0001,2.4185,0.0002,200,64.2428
4.6317,0.0005,0.0001,0.0001,4.6308,0.0002,200,62.0801
1.7252,0.0005,0.0001,0.0001,1.7245,0.0002,200,65.0083
1.9043,0.0005,0.0001,0.0001,1.9035,0.0001,200,64.8407
2.4637,0.0006,0.0001,0.0001,2.4629,0.0001,200,64.3135
3.6483,0.0005,0.0001,0.0001,3.6475,0.0002,200,63.1485
2.3020,0.0005,0.0001,0.0001,2.3013,0.0001,200,64.5058
0.4852,0.0005,0.0001,0.0001,0.4844,0.0001,200,66.3517
1.6808,0.0005,0.0001,0.0001,1.6800,0.0001,200,65.1823
4.3010,0.0005,0.0001,0.0001,4.3003,0.0002,200,62.5843
2.5539,0.0005,0.0001,0.0001,2.5531,0.0001,200,64.3660
4.8268,0.0005,0.0001,0.0001,4.8261,0.0001,200,62.1436
1.9757,0.0005,0.0001,0.0001,1.9750,0.0002,200,65.0159
1.7378,0.0005,0.0001,0.0001,1.7371,0.0001,200,65.2654
1.7000,0.0005,0.0001,0.0001,1.6993,0.0001,200,65.3339
3.8856,0.0005,0.0001,0.0001,3.8848,0.0001,200,63.1647
2.3567,0.0005,0.0001,0.0001,2.3559,0.0001,200,64.7047
0.3584,0.0006,0.0001,0.0001,0.3576,0.0002,200,66.7336
1.3374,0.0005,0.0001,0.0001,1.3367,0.0002,200,65.7797
4.5012,0.0006,0.0001,0.0001,4.5004,0.0001,200,62.6389
2.4957,0.0006,0.0001,0.0001,2.4948,0.0002,200,64.6772
5.0499,0.0005,0.0001,0.0001,5.0492,0.0001,200,62.1770
2.0411,0.0005,0.0001,0.0001,2.0403,0.0001,200,65.2068
1.6196,0.0006,0.0001,0.0001,1.6188,0.0001,200,65.6393
1.8253,0.0005,0.0001,0.0001,1.8245,0.0001,200,65.4618
3.6302,0.0006,0.0001,0.0001,3.6294,0.0001,200,63.6756
2.3872,0.0005,0.0001,0.0001,2.3864,0.0002,200,64.9299
0.4624,0.0006,0.0001,0.0001,0.4615,0.0002,200,66.8854
1.3930,0.0005,0.0001,0.0001,1.3923,0.0001,200,65.9810
4.6848,0.0005,0.0001,0.0001,4.6841,0.0001,200,62.7120
2.7309,0.0004,0.0001,0.0001,2.7302,0.0001,200,64.6951
4.8193,0.0006,0.0001,0.0001,4.8184,0.0001,200,62.6643
2.1177,0.0006,0.0001,0.0001,2.1169,0.0001,200,65.3840
1.7552,0.0006,0.0001,0.0001,1.7544,0.0001,200,65.7574
1.9549,0.0006,0.0001,0.0001,1.9540,0.0002,200,65.5880
